Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag
DB00198,2/15/2025 6:29,DB01,app_user,UPDATE,fraud_alerts,87,34,129.47,40.69,41.39,101,0,0,1,20,50.32,35,0
DB00199,2/15/2025 4:29,DB02,report_user,UPDATE,cards,127,56,92.8,38.94,52.25,144,0,0,1,22,52.86,67,0
DB00200,4/29/2025 9:21,DB01,etl_user,DELETE,fraud_alerts,56,23,104.37,42.56,56.48,157,0,0,1,28,81.4,40,0
DB00201,3/29/2025 21:42,DB-CORE,app_user,UPDATE,cards,1,0,581.15,47.17,59.84,160,0,1,0,19,53.15,0,0
DB00202,3/29/2025 17:55,DB-CORE,app_user,INSERT,transactions,103,39,116.93,41.4,45.49,135,0,0,1,27,64.81,31,0
DB00203,5/25/2025 19:39,DB02,app_user,DELETE,transactions,93,34,377.42,52.62,66.47,132,0,1,0,22,58.65,28,0
DB00204,7/3/2025 13:07,DB-PAY,admin,INSERT,audit_logs,110,15,83.83,41.3,48.04,295,0,0,1,27,58.48,29,0
DB00205,2/27/2025 0:06,DB-PAY,app_user,UPDATE,fraud_alerts,1,0,97.65,42.33,46.74,154,0,0,1,25,54.91,0,0
DB00206,4/23/2025 1:03,DB-CORE,app_user,DELETE,customers,115,42,96.17,40.78,50.18,107,0,0,1,21,60.62,41,0
DB00207,4/2/2025 5:23,DB-PAY,app_user,SELECT,cards,93,7,92.16,42.61,49.9,190,0,0,1,32,87.08,11,0
DB00208,2/9/2025 3:22,DB-CORE,etl_user,INSERT,transactions,72,34,153.92,51.98,55.73,202,0,0,1,36,88.51,39,1
DB00209,2/14/2025 7:50,DB-PAY,app_user,INSERT,customers,119,41,104.83,43.53,48.86,141,0,0,1,27,66.85,25,0
DB00210,7/8/2025 12:35,DB02,app_user,DELETE,audit_logs,224,21,93.55,55.91,48.81,345,0,0,1,37,53.28,38,0
DB00211,2/12/2025 15:52,DB-PAY,report_user,INSERT,transactions,33,8,202.64,40.62,49.45,794,1,0,1,27,55.67,12,1
DB00212,2/4/2025 20:26,DB01,report_user,SELECT,fraud_alerts,138,62,113.27,50.5,44.16,268,0,0,1,32,72.49,35,0
DB00213,2/2/2025 18:09,DB01,admin,DELETE,accounts,135,31,114.1,43.68,36.36,144,0,0,1,28,82.83,21,0
DB00214,6/24/2025 2:12,DB-CORE,admin,SELECT,transactions,104,11,100.7,49.7,43.53,127,0,0,1,23,63.34,12,0
DB00215,4/20/2025 2:37,DB01,admin,DELETE,transactions,148,52,224.27,51.54,42.54,558,1,0,1,28,73.13,61,0
DB00216,2/7/2025 19:43,DB01,etl_user,UPDATE,audit_logs,12,1,135.02,50.29,50.08,165,0,0,1,30,67.69,0,0
DB00217,3/20/2025 14:51,DB-CORE,etl_user,INSERT,cards,120,7,222.05,40.55,45.74,127,0,1,0,23,54.49,8,0
DB00218,5/24/2025 14:11,DB01,app_user,UPDATE,loans,90,1,133.31,38.41,49.2,243,0,0,1,32,95.89,1,0
DB00219,5/5/2025 23:28,DB-CORE,admin,UPDATE,loans,38,16,75.55,33.68,48.76,188,0,0,1,21,60.59,27,0
DB00220,3/14/2025 13:53,DB-CORE,etl_user,INSERT,fraud_alerts,134,29,166.22,41.02,50.03,377,1,0,1,23,52.68,40,0
DB00221,6/8/2025 19:12,DB-PAY,report_user,SELECT,loans,155,37,94.91,48.31,43.82,199,0,0,1,24,48.29,24,0
DB00222,3/10/2025 2:11,DB02,report_user,UPDATE,loans,267,126,131.92,46.71,52.77,164,0,0,1,27,57.46,243,1
DB00223,3/3/2025 17:52,DB-CORE,report_user,SELECT,accounts,710,44,427.36,53.92,52.1,179,0,1,0,28,73.64,55,0
DB00224,4/25/2025 0:59,DB02,app_user,INSERT,payment_history,66,7,75.6,39.87,41.08,153,0,0,1,22,63.8,5,1
DB00225,5/23/2025 2:37,DB01,report_user,SELECT,accounts,112,15,113.28,46,51.69,181,0,0,1,28,75.71,14,1
DB00226,3/21/2025 13:08,DB01,admin,DELETE,fraud_alerts,106,34,108.14,50.37,41.05,135,0,0,1,26,74.31,64,0
DB00227,4/28/2025 10:48,DB-CORE,admin,DELETE,transactions,127,38,79.76,45.22,43.96,603,0,0,1,32,72.77,71,0
DB00228,5/15/2025 23:54,DB-PAY,admin,INSERT,fraud_alerts,139,59,113.09,35.24,47.57,209,0,0,1,19,49.69,63,0
DB00229,5/9/2025 20:28,DB-CORE,etl_user,SELECT,payment_history,96,44,67.37,38.49,46.83,143,0,0,1,21,44.05,47,0
DB00230,2/1/2025 16:57,DB-PAY,report_user,DELETE,accounts,101,14,71.04,48.21,47.79,132,0,0,1,22,48.18,23,0
DB00231,2/12/2025 1:08,DB-CORE,report_user,DELETE,cards,92,40,98.03,43.02,57.32,132,0,0,1,21,53.65,36,0
DB00232,4/16/2025 8:41,DB-CORE,report_user,SELECT,accounts,79,9,726.79,55.29,55.2,140,0,1,0,27,75.97,17,0
DB00233,3/4/2025 20:06,DB-CORE,app_user,DELETE,customers,122,21,136.12,57.85,51.83,186,0,0,1,30,80.14,12,0
DB00234,3/28/2025 13:47,DB-CORE,report_user,INSERT,fraud_alerts,99,19,61.64,41.75,47.72,165,0,0,1,22,45.41,33,0
DB00235,2/11/2025 13:16,DB02,report_user,UPDATE,fraud_alerts,470,5,444.5,83.01,80.48,129,0,0,1,23,62.08,4,1
DB00236,7/2/2025 19:47,DB02,report_user,DELETE,cards,160,29,119.18,48.96,49.76,168,0,0,1,28,79.06,51,0
DB00237,2/9/2025 1:56,DB-CORE,etl_user,DELETE,loans,102,42,120.1,37.51,51.18,175,0,0,1,26,68.55,81,0
DB00238,4/11/2025 21:37,DB-CORE,admin,SELECT,audit_logs,155,39,112.68,52.16,56.96,158,0,0,1,24,62.84,49,0
DB00239,2/22/2025 16:39,DB-PAY,etl_user,SELECT,accounts,92,18,115.7,49.02,49.59,124,0,0,1,19,47,12,1
DB00240,3/6/2025 19:49,DB-CORE,admin,DELETE,cards,155,55,131.37,49.41,48.8,128,0,0,1,20,45.8,59,0
DB00241,7/13/2025 22:38,DB02,report_user,UPDATE,fraud_alerts,121,17,124.11,51.06,54.75,125,0,0,1,23,60.28,33,0
DB00242,7/7/2025 9:41,DB01,app_user,UPDATE,cards,108,15,79.3,47.08,48.23,172,0,0,1,26,67.38,10,1
DB00243,4/16/2025 21:36,DB02,app_user,SELECT,transactions,42,16,103.44,46.35,49.35,154,0,0,1,23,57.68,18,1
DB00244,5/18/2025 16:14,DB02,report_user,SELECT,audit_logs,139,44,117.67,49.92,52.49,192,0,0,1,29,76.16,73,0
DB00245,2/6/2025 14:21,DB-PAY,report_user,INSERT,loans,131,28,122.47,38.5,48.83,101,0,0,1,19,54.65,51,0
DB00246,5/30/2025 4:07,DB01,app_user,INSERT,accounts,105,21,115.38,46.68,51.55,220,0,0,1,23,68.31,39,0
DB00247,5/22/2025 7:24,DB-PAY,app_user,DELETE,customers,61,27,113.45,51.96,51.41,170,0,0,1,31,74.73,45,0
DB00248,7/4/2025 15:13,DB-CORE,report_user,UPDATE,cards,53,5,84.43,44.33,42,110,0,0,1,19,55.57,7,1
DB00249,6/27/2025 13:02,DB01,etl_user,SELECT,customers,138,37,146.4,49.99,51.63,186,0,0,1,29,82.87,61,0
DB00250,2/12/2025 15:25,DB01,admin,INSERT,accounts,340,8,543.67,62.11,79.39,161,0,0,1,31,65.94,12,0
DB00251,2/2/2025 1:39,DB01,etl_user,DELETE,loans,112,48,145.08,47.56,49.2,157,0,0,1,25,52.26,25,1
DB00252,4/23/2025 18:08,DB01,etl_user,INSERT,fraud_alerts,137,20,76.84,39,42.64,94,0,0,1,18,39.27,16,1
DB00253,2/28/2025 22:35,DB01,app_user,UPDATE,customers,113,42,102.51,45.94,50.45,141,0,0,1,23,57.67,38,0
DB00254,2/17/2025 4:56,DB-PAY,admin,SELECT,customers,110,42,86.65,41.13,46.81,118,0,0,1,19,50.86,52,0
DB00255,2/21/2025 12:04,DB01,admin,SELECT,loans,85,11,68.53,37.25,43.92,95,0,0,1,19,40.4,6,0
DB00256,4/17/2025 23:31,DB01,admin,INSERT,payment_history,114,7,117.79,45.48,49.72,132,0,0,1,22,55.7,8,0
DB00257,4/16/2025 2:35,DB02,etl_user,INSERT,loans,59,13,141.57,50.82,40.23,165,0,0,1,33,92.24,10,0
DB00258,2/14/2025 23:37,DB01,app_user,DELETE,cards,105,14,73.82,45.37,45.91,105,0,0,1,20,59.5,24,0
DB00259,6/7/2025 16:06,DB01,admin,SELECT,audit_logs,98,22,92.59,50.93,52.12,177,0,0,1,33,92.6,18,1
DB00260,2/6/2025 19:54,DB01,app_user,SELECT,fraud_alerts,1300,57,363.03,55.81,89.37,154,0,0,1,27,57.62,38,0
DB00261,5/11/2025 14:19,DB02,admin,SELECT,payment_history,28,8,153.67,49.28,41.76,215,0,0,1,31,68.17,4,1
DB00262,5/20/2025 13:38,DB-CORE,app_user,SELECT,payment_history,75,16,82.15,41.62,45.81,127,0,0,1,25,54.21,31,0
DB00263,2/19/2025 7:57,DB-PAY,report_user,DELETE,audit_logs,98,12,156.58,40.74,47.64,1105,1,0,1,17,37.51,14,0
DB00264,3/27/2025 15:00,DB-CORE,etl_user,SELECT,loans,105,51,119.82,41.78,48.03,279,0,0,1,31,67.82,33,0
DB00265,3/5/2025 23:46,DB-CORE,admin,UPDATE,loans,105,38,101.71,41.81,43.39,246,0,0,1,24,65.3,42,1
DB00266,5/20/2025 11:22,DB01,app_user,INSERT,loans,144,15,106.66,50.51,45.07,164,0,0,1,29,71.73,8,0
DB00267,4/6/2025 23:33,DB02,etl_user,UPDATE,payment_history,68,10,83.69,41.56,43.23,228,0,0,1,27,61.83,16,0
DB00268,6/3/2025 7:15,DB01,admin,SELECT,customers,198,80,744.03,49.66,58.89,128,0,1,0,21,61.75,120,1
DB00269,5/4/2025 23:23,DB-PAY,app_user,DELETE,payment_history,59,0,271.38,55.88,57.61,184,0,1,0,21,62.24,0,1
DB00270,5/5/2025 22:14,DB-PAY,app_user,UPDATE,loans,105,33,111.24,38.43,57.57,184,0,0,1,25,65.91,28,1
DB00271,6/19/2025 16:18,DB01,admin,DELETE,fraud_alerts,171,28,64.78,40.66,44.97,181,0,0,1,25,55.77,18,0
DB00272,4/6/2025 1:31,DB-PAY,app_user,INSERT,fraud_alerts,84,39,103.61,52.84,48.63,145,0,0,1,29,78.58,73,0
DB00273,5/27/2025 18:18,DB01,admin,UPDATE,accounts,116,44,113.15,47.88,55.76,170,0,0,1,25,53.22,43,0
DB00274,2/14/2025 0:08,DB-CORE,etl_user,DELETE,accounts,129,2,164.8,42.32,49.14,1006,1,0,1,32,89.22,2,0
DB00275,2/8/2025 8:26,DB-PAY,report_user,INSERT,customers,112,47,90.28,34.4,47.75,133,0,0,1,14,41.25,84,0
DB00276,6/27/2025 22:22,DB-CORE,app_user,INSERT,accounts,85,15,128.42,45.81,50.22,255,0,0,1,31,85.86,20,0
DB00277,2/19/2025 16:25,DB-PAY,report_user,SELECT,transactions,93,17,107.95,40.04,46.2,560,0,0,1,29,56.33,28,0
DB00278,3/22/2025 19:24,DB-CORE,admin,INSERT,accounts,36,16,95.3,40.85,49.86,131,0,0,1,13,30.8,19,1
DB00279,2/12/2025 3:27,DB02,app_user,DELETE,fraud_alerts,106,28,103.45,41.91,51.91,321,0,0,1,26,60.04,35,1
DB00280,7/11/2025 4:05,DB-PAY,report_user,DELETE,accounts,52,5,109.5,42.52,52.32,492,0,0,1,41,86.57,6,0
DB00281,6/9/2025 9:22,DB-CORE,admin,SELECT,cards,164,46,118.47,47.15,54.05,192,0,0,1,25,73.92,34,0
DB00282,7/6/2025 14:35,DB02,admin,SELECT,customers,40,12,78.81,46.83,54.22,175,0,0,1,17,40.97,19,1
DB00283,6/24/2025 23:25,DB01,report_user,DELETE,accounts,95,46,140.65,47.64,45.43,105,0,0,1,20,54.36,63,1
DB00284,6/26/2025 15:08,DB01,etl_user,UPDATE,loans,1,0,85.95,52.22,49.56,177,0,0,1,21,42.79,0,0
DB00285,6/22/2025 17:02,DB02,admin,SELECT,accounts,177,69,117.89,47.43,53.65,226,0,0,1,28,63.24,64,0
DB00286,7/13/2025 22:32,DB01,report_user,INSERT,audit_logs,141,55,123.96,48.84,42.7,191,0,0,1,26,73.96,42,1
DB00287,5/18/2025 19:40,DB-CORE,admin,UPDATE,cards,124,17,93.17,35.08,44.92,291,0,0,1,29,83.42,12,0
DB00288,5/28/2025 13:08,DB02,report_user,UPDATE,customers,126,8,114.91,49.17,55.26,139,0,0,1,27,64.22,11,1
DB00289,7/3/2025 2:20,DB01,report_user,DELETE,cards,117,52,137.45,50.92,50.23,207,0,0,1,31,92.61,95,1
DB00290,3/4/2025 15:04,DB02,admin,UPDATE,transactions,59,24,127.39,48.47,42.29,231,0,0,1,27,60.19,34,0
DB00291,4/2/2025 22:05,DB-CORE,report_user,INSERT,transactions,120,12,174.33,37.61,48.9,411,1,0,1,21,56.71,17,0
DB00292,4/13/2025 22:06,DB-PAY,report_user,UPDATE,cards,96,27,137.16,35.76,47.78,201,0,0,1,31,83.04,18,1
DB00293,6/27/2025 4:21,DB-CORE,admin,SELECT,payment_history,94,20,108.79,39.66,46.18,272,0,0,1,30,87.11,21,0
DB00294,2/3/2025 9:59,DB-PAY,admin,INSERT,customers,45,12,101.29,29.64,49.22,378,0,0,1,33,57.17,9,0
DB00295,3/14/2025 6:19,DB-CORE,app_user,SELECT,cards,1390,41,412.95,66.88,83.13,163,0,0,1,27,58.29,29,0
DB00296,4/10/2025 21:58,DB-PAY,report_user,UPDATE,customers,24,3,120.41,54.59,49.61,159,0,0,1,28,83.62,3,0
DB00297,5/26/2025 4:54,DB-CORE,etl_user,DELETE,loans,102,5,128.77,41.81,50.02,136,0,0,1,25,60.41,4,0
DB00298,4/14/2025 15:35,DB-CORE,app_user,UPDATE,loans,167,75,543,51.37,49.08,157,0,1,0,29,72.92,141,0
DB00299,3/19/2025 22:33,DB-PAY,admin,UPDATE,loans,78,6,675.04,49.96,61.33,197,0,1,0,22,59.09,8,0
DB00300,4/19/2025 9:11,DB-PAY,app_user,INSERT,transactions,65,9,103.37,46.64,50.85,171,0,0,1,19,55.62,10,0
DB00301,4/28/2025 10:51,DB01,app_user,INSERT,customers,146,63,406.03,58.24,54.27,154,0,1,0,23,67.25,96,1
DB00302,3/21/2025 15:06,DB01,admin,SELECT,loans,251,80,117.08,42.05,55.68,193,0,0,1,27,63.7,89,0
DB00303,6/5/2025 15:26,DB-CORE,app_user,INSERT,cards,90,9,105.77,43.97,48.21,184,0,0,1,19,45.79,16,1
DB00304,6/10/2025 8:12,DB01,admin,SELECT,customers,14,5,256.28,49.25,48.83,1101,1,0,1,31,63.22,8,0
DB00305,2/18/2025 2:33,DB-PAY,report_user,DELETE,cards,168,26,80.82,35.86,43.55,189,0,0,1,21,46.1,20,0
DB00306,2/8/2025 1:29,DB-PAY,app_user,DELETE,loans,69,11,224.61,36.25,44.77,863,1,0,1,25,59.79,17,0
DB00307,6/5/2025 8:31,DB-PAY,admin,UPDATE,loans,660,16,400.93,67.44,67.55,185,0,0,1,18,45.07,22,0
DB00308,5/26/2025 2:46,DB-CORE,app_user,INSERT,fraud_alerts,92,41,476.66,56.3,63.19,155,0,1,0,24,59.65,37,0
DB00309,6/24/2025 11:21,DB01,report_user,INSERT,customers,120,51,112.83,48.03,50.8,143,0,0,1,24,54.7,74,0
DB00310,3/19/2025 12:27,DB02,admin,DELETE,payment_history,101,25,82.29,41.63,45.52,360,0,0,1,24,56.41,47,1
DB00311,2/28/2025 12:13,DB02,report_user,SELECT,transactions,146,40,109.35,45.29,50.55,192,0,0,1,24,67.32,22,1
DB00312,6/14/2025 23:19,DB02,app_user,DELETE,transactions,243,20,145,50.87,52.45,167,0,0,1,20,51.4,19,1
DB00313,6/23/2025 10:25,DB02,admin,INSERT,cards,126,8,78.86,48.45,54.39,160,0,0,1,30,78.83,5,0
DB00314,6/26/2025 22:23,DB-CORE,app_user,UPDATE,payment_history,188,84,138.25,43.63,42.7,162,0,0,1,24,51.39,139,0
DB00315,2/10/2025 4:28,DB02,admin,SELECT,fraud_alerts,1,0,114.27,46.75,46.03,407,0,0,1,32,68.93,0,0
DB00316,3/1/2025 7:39,DB01,app_user,SELECT,fraud_alerts,148,44,108.51,44.15,38.36,405,0,0,1,37,76.97,65,1
DB00317,4/14/2025 13:00,DB01,etl_user,UPDATE,customers,11,1,104.66,46.24,43.39,173,0,0,1,23,48.59,1,0
DB00318,3/20/2025 12:13,DB-CORE,etl_user,SELECT,cards,51,11,120.94,46.22,49.32,197,0,0,1,21,60.16,9,0
DB00319,4/6/2025 23:34,DB01,report_user,DELETE,payment_history,161,51,91.34,43.41,47.72,161,0,0,1,22,56.03,41,1
DB00320,2/15/2025 2:39,DB-CORE,report_user,UPDATE,transactions,178,88,97.1,43.32,53.18,171,0,0,1,24,67.75,135,1
DB00321,2/10/2025 12:37,DB-CORE,app_user,UPDATE,fraud_alerts,44,16,123.72,40.15,54.63,248,0,0,1,30,83.77,12,0
DB00322,5/8/2025 1:13,DB-PAY,report_user,SELECT,fraud_alerts,157,61,116.85,41.57,56.08,124,0,0,1,19,50.73,64,0
DB00323,6/4/2025 13:51,DB-CORE,app_user,SELECT,fraud_alerts,123,40,126.81,45.21,53.74,138,0,0,1,25,74.7,37,0
DB00324,4/15/2025 18:28,DB-CORE,admin,DELETE,transactions,93,35,142.49,44.35,57.28,120,0,0,1,24,53.7,23,0
DB00325,5/17/2025 4:11,DB02,etl_user,SELECT,transactions,98,5,90.64,45.8,50.11,123,0,0,1,22,57.49,2,0
DB00326,2/24/2025 9:41,DB02,app_user,SELECT,accounts,92,22,116.85,41.66,57.02,155,0,0,1,31,77.04,23,1
DB00327,7/1/2025 8:45,DB02,report_user,SELECT,cards,123,51,127.69,43.57,58.19,265,0,0,1,24,65.3,31,0
DB00328,3/9/2025 13:32,DB01,admin,SELECT,loans,1080,41,294.94,72.37,75.08,160,0,0,1,30,84.35,21,0
DB00329,6/30/2025 4:24,DB-PAY,etl_user,UPDATE,customers,119,28,116.15,52.43,49.71,165,0,0,1,27,78.1,16,0
DB00330,3/2/2025 20:52,DB-PAY,app_user,SELECT,customers,97,10,115.96,39.69,52.74,176,0,0,1,35,100,9,0
DB00331,3/1/2025 7:36,DB-CORE,app_user,UPDATE,audit_logs,141,10,106.94,45.29,52.04,208,0,0,1,25,50.63,11,0
DB00332,3/24/2025 11:45,DB01,etl_user,UPDATE,cards,102,24,188.38,46.87,44.45,600,1,0,1,23,50.1,27,1
DB00333,5/24/2025 14:58,DB-CORE,etl_user,SELECT,customers,159,28,63.98,39.85,50.44,116,0,0,1,21,44.51,52,0
DB00334,6/18/2025 7:50,DB-PAY,report_user,INSERT,transactions,1,0,116.79,38.6,54.27,129,0,0,1,24,71.43,0,0
DB00335,2/11/2025 15:30,DB-CORE,app_user,UPDATE,audit_logs,113,37,104.27,36.84,47.02,128,0,0,1,23,61.57,33,0
DB00336,2/17/2025 10:37,DB02,report_user,SELECT,audit_logs,56,6,97.42,36.78,49.45,89,0,0,1,16,46.5,9,1
DB00337,7/2/2025 15:46,DB-CORE,admin,UPDATE,payment_history,71,28,108.74,58.39,54.47,201,0,0,1,25,72.71,54,0
DB00338,5/29/2025 15:15,DB-PAY,app_user,INSERT,transactions,89,35,108.27,37.3,49.72,124,0,0,1,24,50.5,25,0
DB00339,5/5/2025 22:47,DB-PAY,admin,SELECT,transactions,139,29,112.85,43.35,42.52,156,0,0,1,26,63.73,40,0
DB00340,4/21/2025 16:30,DB01,app_user,UPDATE,transactions,102,46,105.5,39.89,53.88,201,0,0,1,25,67.41,88,0
DB00341,6/2/2025 2:50,DB01,admin,DELETE,customers,82,29,136.13,43.47,49.59,133,0,0,1,23,68.03,21,0
DB00342,4/23/2025 5:49,DB02,app_user,SELECT,customers,129,5,106.9,40.81,46.03,120,0,0,1,23,47.66,7,0
DB00343,6/14/2025 4:47,DB01,app_user,DELETE,audit_logs,147,43,98.06,41.74,48.06,164,0,0,1,27,67.93,35,0
DB00344,6/5/2025 16:58,DB-CORE,etl_user,DELETE,transactions,46,13,110.62,49.99,50.95,124,0,0,1,24,64.04,16,1
DB00345,4/24/2025 5:46,DB-PAY,app_user,DELETE,customers,47,6,86.33,52.9,42.23,109,0,0,1,18,51.8,3,0
DB00346,3/4/2025 18:58,DB02,etl_user,INSERT,payment_history,116,53,262.85,39.61,55.03,137,0,1,0,18,44.13,44,0
DB00347,2/16/2025 18:33,DB01,report_user,DELETE,loans,168,24,104.91,48.58,44.53,172,0,0,1,25,55.53,39,0
DB00348,3/27/2025 16:42,DB-PAY,report_user,SELECT,fraud_alerts,134,58,103.07,52.15,50.85,732,0,0,1,46,78.9,44,1
DB00349,5/20/2025 22:06,DB02,etl_user,INSERT,audit_logs,118,17,94.44,43.79,50.08,144,0,0,1,24,53.24,31,1
DB00350,3/30/2025 13:28,DB-PAY,admin,UPDATE,fraud_alerts,87,23,134.92,44.61,47.54,135,0,0,1,26,60.5,27,0
DB00351,7/13/2025 21:54,DB-PAY,report_user,SELECT,audit_logs,27,1,100.04,40.88,50.25,115,0,0,1,23,62.98,0,1
DB00352,6/27/2025 2:13,DB-CORE,report_user,INSERT,accounts,197,20,109.84,41.31,45.22,226,0,0,1,24,71.19,11,0
DB00353,7/1/2025 16:55,DB02,admin,DELETE,transactions,18,3,142.45,46.33,48.62,631,0,0,1,35,86.73,3,0
DB00354,3/7/2025 13:17,DB-PAY,etl_user,INSERT,transactions,136,51,735.28,61.56,59.08,306,0,1,0,29,77.07,68,0
DB00355,5/30/2025 15:49,DB02,etl_user,INSERT,loans,101,14,121,60.8,49.95,171,0,0,1,30,86.04,19,1
DB00356,7/12/2025 10:40,DB01,etl_user,UPDATE,loans,86,22,131.83,44.25,45.34,151,0,0,1,28,68.25,40,0
DB00357,5/6/2025 19:56,DB01,admin,DELETE,payment_history,97,4,99.12,46.94,51.05,247,0,0,1,31,81.82,5,1
DB00358,6/29/2025 16:30,DB-PAY,app_user,UPDATE,loans,107,13,488.65,55.41,56.07,113,0,1,0,21,44.23,24,0
DB00359,2/10/2025 3:25,DB-PAY,app_user,INSERT,loans,235,102,117.28,44.23,48.85,261,0,0,1,28,78.49,201,1
DB00360,2/6/2025 16:31,DB-CORE,app_user,SELECT,transactions,89,21,101.72,42.8,38.38,164,0,0,1,22,57.5,15,0
DB00361,5/4/2025 10:18,DB-PAY,admin,INSERT,transactions,103,18,82.05,40.76,46.88,118,0,0,1,22,47.42,14,0
DB00362,2/28/2025 6:43,DB01,report_user,DELETE,fraud_alerts,19,9,63.94,53.12,44.03,202,0,0,1,27,66.3,10,1
DB00363,6/28/2025 22:50,DB01,app_user,UPDATE,customers,81,3,67.56,38.02,40.9,159,0,0,1,17,50.66,3,0
DB00364,2/6/2025 20:07,DB02,report_user,INSERT,payment_history,465,37,246.94,43.1,51.45,164,0,1,0,22,64.76,49,0
DB00365,4/10/2025 20:23,DB-CORE,etl_user,DELETE,loans,117,36,109.88,53.94,45.85,137,0,0,1,22,61.61,56,0
DB00366,6/10/2025 21:04,DB01,etl_user,SELECT,customers,13,5,104.1,38.2,42.32,172,0,0,1,18,48.15,4,0
DB00367,3/18/2025 6:01,DB-CORE,report_user,INSERT,customers,170,36,83.34,41.47,42.32,156,0,0,1,20,59.65,37,0
DB00368,2/5/2025 21:59,DB-PAY,report_user,DELETE,transactions,123,28,107,36.33,57.26,149,0,0,1,21,57.23,51,1
DB00369,3/23/2025 19:01,DB02,admin,UPDATE,payment_history,94,42,380.48,54.9,58.88,141,0,1,0,19,51.12,56,0
DB00370,4/24/2025 21:02,DB-PAY,admin,SELECT,accounts,145,38,104.77,39.8,51.28,322,0,0,1,31,79.3,60,0
DB00371,2/20/2025 14:15,DB02,report_user,SELECT,customers,87,16,98.14,34.98,51.3,139,0,0,1,21,62.64,8,0
DB00372,2/10/2025 19:32,DB-CORE,admin,SELECT,cards,78,6,67.03,30.81,49.35,100,0,0,1,16,45.07,9,0
DB00373,4/23/2025 21:07,DB01,etl_user,UPDATE,loans,62,1,129.81,32.33,53.67,141,0,0,1,25,71.03,0,0
DB00374,3/21/2025 20:14,DB-PAY,etl_user,UPDATE,audit_logs,158,10,146.74,42.44,50.44,138,0,0,1,27,75.3,16,0
DB00375,3/14/2025 5:27,DB01,etl_user,INSERT,audit_logs,129,11,113.01,44.71,57.54,89,0,0,1,17,46.3,10,0
DB00376,2/22/2025 0:56,DB01,admin,SELECT,payment_history,186,45,76.25,42.77,45.7,137,0,0,1,25,68.72,60,1
DB00377,5/17/2025 6:35,DB02,report_user,DELETE,transactions,91,18,83.58,55.45,47.04,137,0,0,1,26,54.33,31,1
DB00378,3/31/2025 7:51,DB-CORE,report_user,INSERT,payment_history,53,4,71.48,41.97,45.86,92,0,0,1,15,37.78,3,1
DB00379,2/18/2025 12:45,DB01,report_user,UPDATE,accounts,76,31,113.04,46.88,49.58,215,0,0,1,22,44.49,18,0
DB00380,5/16/2025 13:40,DB-CORE,app_user,DELETE,payment_history,144,64,93.1,50.98,52.81,302,0,0,1,29,78.15,33,0
DB00381,6/17/2025 7:14,DB-PAY,app_user,INSERT,payment_history,183,57,76.3,35.88,52.37,614,0,0,1,38,75.45,43,0
DB00382,3/19/2025 13:07,DB-PAY,report_user,SELECT,audit_logs,495,8,424.26,48.38,52.5,170,0,1,0,30,63.72,4,0
DB00383,7/7/2025 21:06,DB01,admin,INSERT,fraud_alerts,105,17,113.81,41.44,48.97,138,0,0,1,24,66.4,10,0
DB00384,5/16/2025 7:40,DB01,report_user,DELETE,audit_logs,44,13,139.4,47.73,43.73,188,0,0,1,28,57.34,18,0
DB00385,3/12/2025 22:04,DB01,admin,DELETE,customers,175,11,97.15,40.59,43.06,177,0,0,1,28,76.47,10,0
DB00386,6/20/2025 19:38,DB01,etl_user,UPDATE,cards,126,9,530.27,68.41,50.66,107,0,1,0,19,41.99,16,0
DB00387,4/26/2025 6:52,DB02,admin,DELETE,audit_logs,52,12,87.68,41.31,49.29,156,0,0,1,25,69.83,19,0
DB00388,5/6/2025 4:20,DB01,report_user,DELETE,accounts,86,10,95.66,46.2,45.5,231,0,0,1,30,67.77,7,1
DB00389,5/1/2025 10:36,DB-CORE,report_user,DELETE,transactions,182,26,223.35,49.48,42.47,984,1,0,1,31,63.93,36,0
DB00390,6/15/2025 20:16,DB-PAY,report_user,INSERT,transactions,94,21,87.51,36.42,39.43,255,0,0,1,22,58.59,29,1
DB00391,6/27/2025 3:52,DB02,admin,SELECT,customers,102,43,90.85,42.05,48.38,159,0,0,1,21,51.48,49,0
DB00392,3/5/2025 19:07,DB02,app_user,UPDATE,transactions,106,29,116.06,43.62,45.62,151,0,0,1,24,62.47,51,1
DB00393,2/20/2025 10:13,DB01,app_user,INSERT,audit_logs,88,3,420.46,62.39,61.45,135,0,1,0,24,59.84,1,0
DB00394,6/12/2025 2:59,DB02,app_user,DELETE,fraud_alerts,73,21,138.03,52.75,53.98,161,0,0,1,31,91.56,34,0
DB00395,5/18/2025 17:00,DB01,etl_user,INSERT,accounts,174,25,134.06,48.01,51.84,178,0,0,1,30,82.87,20,1
DB00396,2/10/2025 23:12,DB-CORE,etl_user,DELETE,accounts,97,5,107.59,48.25,55.17,190,0,0,1,31,67.88,8,0
DB00397,7/8/2025 18:52,DB02,admin,DELETE,customers,102,20,119.94,38.3,53.01,257,0,0,1,22,47.43,35,0
