Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
DB13088,5/19/2025 20:45,DB-PAY,report_user,UPDATE,customers,112,39,187.09,41.49,54.0,747,1,0,1,31,80.86,63,1,1,Deadlock,10,0.31364170746127756,0.5797714042997358,0.026612159,0.33454156,1,1,0,0
DB13339,3/13/2025 1:58,DB01,app_user,INSERT,customers,177,33,162.59,45.86,55.49,648,1,0,1,22,55.72,27,1,1,Deadlock,10,0.3117133217403795,0.47184706102296875,0.08870558,0.37458733,1,1,0,0
DB07084,6/23/2025 11:47,DB-PAY,admin,INSERT,customers,61,12,138.86,45.23,42.89,994,1,0,1,25,60.39,8,1,1,Deadlock,10,0.3116911009201277,0.5618197412040438,0.0656944,0.30755916,1,1,0,0
DB02205,6/7/2025 6:01,DB-CORE,report_user,INSERT,fraud_alerts,102,31,220.48,42.88,55.18,527,1,0,1,25,59.99,27,1,1,Deadlock,10,0.3112493261175534,0.5113731375268641,0.028647926,0.39372692,1,1,0,0
DB06207,4/18/2025 14:22,DB02,etl_user,SELECT,accounts,112,9,164.11,43.94,39.48,740,1,0,1,19,43.16,7,1,1,Deadlock,10,0.31076386784110716,0.6370858837543205,0.06971679,0.22548893,1,1,0,0
DB07114,5/13/2025 10:20,DB-CORE,admin,SELECT,accounts,75,25,231.31,47.31,48.84,957,1,0,1,25,64.0,13,1,1,Deadlock,10,0.31054063079402805,0.6276860851837981,0.05964185,0.24429396,1,1,0,0
DB01161,6/2/2025 19:31,DB-PAY,admin,DELETE,transactions,164,64,223.43,56.46,50.57,617,1,0,1,32,76.54,88,1,1,Deadlock,10,0.30999687158938644,0.7230760185085654,0.08010364,0.12681095,1,1,0,0
DB03604,2/11/2025 8:43,DB01,report_user,INSERT,fraud_alerts,98,19,192.42,45.89,55.13,1029,1,0,1,24,59.87,32,1,1,Deadlock,10,0.3097944081240443,0.5497008287648999,0.056445096,0.3232373,1,1,0,0
DB02581,7/3/2025 12:46,DB-CORE,etl_user,INSERT,accounts,66,4,211.4,36.12,46.51,659,1,0,1,26,58.44,6,1,1,Deadlock,10,0.3092983533668841,0.6230309850657955,0.04323786,0.2616262,1,1,0,0
DB02014,3/18/2025 20:44,DB-PAY,admin,UPDATE,cards,177,10,307.39,42.61,52.94,348,1,0,1,27,72.03,18,1,1,Deadlock,10,0.30918450077985615,0.48268016191169294,0.07268233,0.372191,1,1,0,0
DB02429,3/4/2025 9:19,DB01,etl_user,SELECT,payment_history,137,27,286.31,43.74,52.57,1116,1,0,1,26,74.73,14,1,1,Deadlock,10,0.30908291908356766,0.5851841232852107,0.05245705,0.28960758,1,1,0,0
DB02846,6/1/2025 13:24,DB-PAY,etl_user,UPDATE,fraud_alerts,157,64,176.59,47.71,57.7,626,1,0,1,20,49.14,67,1,1,Deadlock,10,0.30722264598083826,0.6138365238986114,0.04124675,0.26658466,1,1,0,0
DB00707,6/12/2025 3:17,DB01,etl_user,SELECT,loans,73,26,243.14,47.91,41.21,499,1,0,1,30,63.32,39,1,1,Deadlock,10,0.307057330985983,0.49107580998575623,0.042856548,0.38723963,1,1,0,0
DB03244,3/30/2025 16:30,DB-PAY,report_user,INSERT,customers,69,14,215.13,44.82,41.85,1017,1,0,1,23,57.0,12,1,1,Deadlock,10,0.30113068843539215,0.5830701850252049,0.05083724,0.26948464,1,1,0,0
DB03924,4/29/2025 3:12,DB-PAY,etl_user,SELECT,transactions,88,10,227.51,43.78,50.46,768,1,0,1,20,45.06,9,1,1,Deadlock,10,0.3010789883975778,0.50387603278297,0.08369187,0.31566906,1,1,0,0
DB08639,2/11/2025 16:04,DB02,etl_user,DELETE,cards,78,11,251.27,44.61,54.88,798,1,0,1,24,69.4,12,1,1,Deadlock,10,0.29817883838271514,0.5675671858804052,0.043899897,0.28306943,1,1,0,0
DB00772,2/16/2025 5:49,DB01,admin,UPDATE,loans,60,24,183.28,42.74,54.38,733,1,0,1,27,76.87,23,1,1,Deadlock,10,0.2976608779827484,0.526157612144866,0.047660775,0.31916425,1,1,0,0
DB13328,4/13/2025 3:35,DB-PAY,report_user,UPDATE,customers,40,3,200.58,40.38,49.57,539,1,0,1,23,54.27,5,1,1,Deadlock,10,0.29735600173172677,0.5093456851600804,0.031197192,0.35152513,1,1,0,0
DB04381,4/7/2025 5:36,DB-PAY,report_user,UPDATE,cards,37,17,224.66,54.15,47.46,545,1,0,1,31,81.39,14,1,1,Deadlock,10,0.2970440980692038,0.5646157926021007,0.02616813,0.30034837,1,1,0,0
DB10668,4/1/2025 7:32,DB01,etl_user,INSERT,payment_history,103,19,285.11,52.36,43.76,956,1,0,1,24,57.58,17,1,1,Deadlock,10,0.29676542157989777,0.5402780540305983,0.032317795,0.31770042,1,1,0,0
DB11569,7/5/2025 15:21,DB01,admin,SELECT,payment_history,108,11,223.07,47.57,51.88,909,1,0,1,26,72.88,6,1,1,Deadlock,10,0.29544527984079544,0.5169028537397631,0.032426447,0.33700654,1,1,0,0
DB09348,4/2/2025 20:00,DB02,app_user,SELECT,loans,92,22,262.72,44.75,44.26,720,1,0,1,29,86.38,32,1,1,Deadlock,10,0.29527712575168713,0.5436322528592141,0.080169626,0.2620295,1,1,0,0
DB09657,4/30/2025 23:43,DB-CORE,admin,DELETE,customers,130,44,235.88,47.61,49.05,576,1,0,1,23,58.12,54,1,1,Deadlock,10,0.29466780748578586,0.5862823047224485,0.059059024,0.2386621,1,1,0,0
DB06520,6/20/2025 0:40,DB02,admin,INSERT,audit_logs,23,8,233.54,44.0,49.28,377,1,0,1,23,65.35,10,1,1,Deadlock,10,0.2918283114171983,0.5121203867605212,0.07562572,0.28773883,1,1,0,0
DB10387,3/11/2025 23:47,DB01,report_user,INSERT,transactions,166,6,213.22,50.35,42.56,481,1,0,1,24,61.88,5,1,1,Deadlock,10,0.2831807815740974,0.543813238653681,0.03312923,0.27259988,1,1,0,0
DB04488,5/15/2025 19:37,DB-CORE,app_user,SELECT,accounts,52,19,108.06,42.76,41.36,680,1,0,1,19,40.17,29,1,1,Deadlock,10,0.28271136573535893,0.6353291576082317,0.04910862,0.16369632,1,1,0,0
DB12847,5/1/2025 15:21,DB-PAY,admin,UPDATE,fraud_alerts,71,24,211.43,46.6,47.83,459,1,0,1,25,64.72,37,1,1,Deadlock,10,0.28262428919956256,0.46339392603889606,0.052165136,0.3323138,1,1,0,0
DB02552,5/23/2025 7:46,DB02,app_user,DELETE,cards,104,30,186.82,50.76,50.13,390,1,0,1,21,53.93,25,1,1,Deadlock,10,0.2820777004409602,0.4785610230114373,0.058742307,0.30892977,1,1,0,0
DB12892,4/20/2025 7:01,DB02,admin,SELECT,customers,72,31,264.97,45.81,54.39,607,1,0,1,26,67.03,56,1,1,Deadlock,10,0.2818723498369022,0.5367013710989844,0.0557555,0.25316018,1,1,0,0
DB08395,6/26/2025 21:23,DB-CORE,etl_user,UPDATE,fraud_alerts,143,18,192.84,44.85,46.12,705,1,0,1,24,64.36,12,1,1,Deadlock,10,0.27957198739279676,0.5020514214852264,0.03041212,0.30625242,1,1,0,0
DB09086,5/29/2025 19:00,DB-PAY,etl_user,DELETE,audit_logs,70,25,101.16,47.22,40.94,686,1,0,1,28,59.03,14,1,1,Deadlock,10,0.2786676765833086,0.5317052919726927,0.06380815,0.24048959,1,1,0,0
DB00894,3/19/2025 3:13,DB01,etl_user,INSERT,fraud_alerts,10,3,243.33,46.04,52.2,762,1,0,1,26,76.03,5,1,1,Deadlock,10,0.2780598379641639,0.508589786282142,0.055154663,0.27043507,1,1,0,0
DB04420,3/22/2025 20:49,DB02,report_user,INSERT,audit_logs,98,9,152.22,48.26,38.92,640,1,0,1,24,69.22,9,1,1,Deadlock,10,0.27760852440697753,0.5882231295705677,0.028070362,0.21653208,1,1,0,0
DB11667,3/22/2025 3:52,DB01,report_user,SELECT,customers,550,19,371.47,53.13,57.89,185,0,1,0,37,95.01,32,0,1,Mauvais Index,10,0.2753780462015237,0.5379397951568858,0.05141948,0.23677486,1,1,0,0
DB05428,5/3/2025 12:32,DB-CORE,admin,SELECT,audit_logs,101,4,223.9,48.77,47.66,629,1,0,1,19,50.68,3,1,1,Deadlock,10,0.27345434674530056,0.5842632606300362,0.04337512,0.19272466,1,1,0,0
DB05144,7/5/2025 10:10,DB02,admin,SELECT,customers,44,8,228.73,40.65,51.26,631,1,0,1,23,65.44,10,1,1,Deadlock,10,0.2728601018450226,0.5069893061702148,0.046414435,0.26517656,1,1,0,0
DB01811,4/8/2025 19:11,DB-CORE,app_user,SELECT,fraud_alerts,185,15,210.12,40.49,44.22,673,1,0,1,27,55.33,18,1,1,Deadlock,10,0.267224569837688,0.5008794582499224,0.03415454,0.2666397,1,1,0,0
DB03231,2/11/2025 4:11,DB-PAY,etl_user,DELETE,accounts,122,29,188.95,45.35,51.85,623,1,0,1,27,75.35,21,1,1,Deadlock,10,0.2661178539133759,0.5115277185847436,0.024493314,0.26233253,1,1,0,0
DB07108,5/24/2025 12:59,DB-CORE,etl_user,DELETE,cards,63,22,204.84,45.12,53.6,656,1,0,1,25,65.71,34,1,1,Deadlock,10,0.26575499310650186,0.5282966579365062,0.052819915,0.2161484,1,1,0,0
DB05966,4/4/2025 19:20,DB-CORE,etl_user,SELECT,audit_logs,60,4,218.79,53.55,45.93,833,1,0,1,26,53.9,7,1,1,Deadlock,10,0.26459497425861284,0.5915510755451657,0.057374205,0.14485964,1,1,0,0
DB01458,3/7/2025 8:18,DB-PAY,app_user,UPDATE,payment_history,50,23,176.66,36.7,42.31,613,1,0,1,23,68.81,36,1,1,Deadlock,10,0.2619154377976361,0.5253739708510944,0.029007109,0.23136523,1,1,0,0
DB03555,2/15/2025 2:19,DB01,etl_user,INSERT,cards,68,19,153.03,47.24,45.31,529,1,0,1,18,40.51,32,1,1,Deadlock,10,0.2591584263094068,0.5149162412726284,0.039850082,0.22270896,1,1,0,0
DB03666,5/12/2025 20:36,DB01,report_user,SELECT,customers,59,29,227.43,34.26,45.13,785,1,0,1,25,60.96,40,1,1,Deadlock,10,0.2590033563724154,0.5722178415212017,0.042285662,0.16250657,1,1,0,0
DB08967,5/27/2025 19:57,DB-PAY,app_user,SELECT,cards,112,33,281.08,40.59,49.64,844,1,0,1,22,60.15,27,1,1,Deadlock,10,0.2550333115675298,0.5065815108174823,0.038315173,0.22020325,1,1,0,0
DB01226,2/7/2025 19:04,DB02,report_user,INSERT,loans,109,9,158.97,40.17,50.39,587,1,0,1,29,69.51,5,1,1,Deadlock,10,0.2546093507120341,0.5113749019084364,0.023999395,0.22845376,1,1,0,0
DB12441,3/7/2025 6:03,DB-PAY,admin,SELECT,payment_history,171,14,255.98,41.89,49.55,484,1,0,1,22,62.04,10,1,1,Deadlock,10,0.2509165823334948,0.4572836033625888,0.04782017,0.24764597,1,1,0,0
DB04164,2/4/2025 17:52,DB01,report_user,DELETE,payment_history,113,2,203.18,50.44,46.71,369,1,0,1,24,61.08,2,1,1,Deadlock,10,0.24509617036794906,0.4960735357169892,0.02972928,0.2094857,1,1,0,0
DB07242,4/28/2025 15:09,DB-CORE,app_user,SELECT,loans,95,8,167.18,42.61,55.16,372,1,0,1,19,44.57,14,1,1,Deadlock,10,0.23090311448447767,0.49977598706402965,0.017220622,0.17571273,1,1,0,0
DB00332,3/24/2025 11:45,DB01,etl_user,UPDATE,cards,102,24,188.38,46.87,44.45,600,1,0,1,23,50.1,27,1,1,Deadlock,10,0.2217015461710737,0.45762360627581056,0.025779119,0.18170191,1,1,0,0
DB02501,5/20/2025 10:00,DB01,etl_user,INSERT,fraud_alerts,140,17,210.54,47.69,48.14,642,1,0,1,27,57.73,22,1,1,Deadlock,10,0.22139210947985724,0.42836269210682143,0.038476784,0.19733685,1,1,0,0
DB10010,6/1/2025 0:08,DB-CORE,app_user,SELECT,accounts,191,40,658.72,72.9,74.3,231,0,1,0,28,83.5,63,1,1,Mauvais Index,9,0.6018039973330077,0.7667806421970058,0.71586674,0.3227646,2,1,1,0
DB12988,4/1/2025 8:23,DB02,report_user,UPDATE,audit_logs,705,52,338.42,45.25,54.14,314,0,1,0,25,51.94,98,1,1,Mauvais Index,9,0.5722631617117145,0.7306593965674096,0.49282032,0.49330977,2,1,1,0
DB06863,5/12/2025 10:43,DB01,admin,UPDATE,accounts,1000,46,486.01,79.84,85.86,259,0,0,1,36,100.0,91,1,1,Saturation connexions,9,0.5555109369517511,0.9999999963525371,0.30430943,0.3622234,2,1,1,0
DB00544,5/17/2025 0:56,DB01,etl_user,DELETE,cards,1085,98,403.63,44.14,46.85,251,0,1,0,24,65.73,52,1,1,Mauvais Index,9,0.5230893270320024,0.7101049799163119,0.20335461,0.6558084,3,1,1,1
DB07763,5/3/2025 10:07,DB-PAY,admin,UPDATE,loans,94,0,260.74,52.28,43.22,1059,1,0,1,22,61.96,0,0,1,Deadlock,9,0.5221838599567459,0.6068909305706162,0.094012916,0.86564773,2,1,0,1
DB01166,4/23/2025 19:44,DB-CORE,report_user,UPDATE,payment_history,180,86,262.21,56.9,52.05,771,1,0,1,30,60.56,160,0,1,Deadlock,9,0.5029773970321093,0.8127191394195776,0.08988391,0.60632914,2,1,0,1
DB00792,6/5/2025 19:48,DB02,etl_user,SELECT,customers,775,68,287.5,49.01,45.05,225,0,1,0,27,78.43,110,1,1,Mauvais Index,9,0.4926977927051441,0.6991949452645945,0.114038244,0.6648602,2,1,0,1
DB09575,4/10/2025 11:01,DB-PAY,etl_user,DELETE,audit_logs,640,19,506.31,50.5,50.54,268,0,1,0,33,94.12,34,1,1,Mauvais Index,9,0.4909541442990637,0.66705207079659,0.30534104,0.5004693,2,1,1,0
DB08304,6/28/2025 11:25,DB-CORE,etl_user,DELETE,cards,675,54,292.22,45.03,53.67,251,0,1,0,30,85.04,71,1,1,Mauvais Index,9,0.48703251915823104,0.6491211768284644,0.11995239,0.692024,2,1,0,1
DB07316,6/8/2025 7:53,DB-CORE,admin,UPDATE,transactions,130,58,246.13,39.68,47.99,1040,1,0,1,17,44.48,61,0,1,Deadlock,9,0.4863614592593073,0.745657206666815,0.15437613,0.55905104,3,1,1,1
DB07892,6/27/2025 20:22,DB-CORE,report_user,UPDATE,fraud_alerts,176,74,902.05,59.85,64.5,451,0,1,0,27,80.99,112,1,1,Mauvais Index,9,0.4856271910653817,0.8418635928590021,0.27393442,0.34108356,2,1,1,0
DB08439,4/17/2025 19:36,DB-CORE,admin,UPDATE,fraud_alerts,133,58,571.82,65.9,56.0,177,0,1,0,34,93.05,105,1,1,Mauvais Index,9,0.48131358661284684,0.7751178752789093,0.19242746,0.47639543,2,1,1,0
DB08970,3/21/2025 14:40,DB01,admin,INSERT,accounts,67,2,925.95,66.52,69.0,141,0,1,0,28,72.43,3,1,1,Mauvais Index,9,0.47098922791612524,0.7039462793628091,0.20942827,0.49959314,2,1,1,0
DB13049,3/9/2025 12:12,DB-CORE,admin,UPDATE,audit_logs,89,5,582.22,60.54,56.25,267,0,1,0,23,69.0,2,1,1,Mauvais Index,9,0.47031203033772906,0.6204478777124823,0.108689815,0.6817984,2,1,0,1
DB02610,5/24/2025 3:32,DB-CORE,admin,SELECT,audit_logs,142,69,186.21,39.3,43.19,783,1,0,1,18,38.84,116,0,1,Deadlock,9,0.46893256961380225,0.755451368065917,0.15024765,0.5010987,2,1,1,0
DB09893,7/12/2025 16:16,DB-PAY,report_user,UPDATE,accounts,56,26,534.99,54.45,75.42,347,0,1,0,30,86.8,39,1,1,Mauvais Index,9,0.4666949916431764,0.6969358499495565,0.23831679,0.46483234,2,1,1,0
DB11578,5/19/2025 14:34,DB01,etl_user,UPDATE,fraud_alerts,191,73,214.29,55.84,52.87,777,1,0,1,28,83.41,87,0,1,Deadlock,9,0.466213658138485,0.6243067225348091,0.069423735,0.7049105,2,1,0,1
DB04235,4/25/2025 21:24,DB-PAY,report_user,DELETE,fraud_alerts,99,6,195.92,42.36,42.73,1023,1,0,1,24,50.52,6,0,1,Deadlock,9,0.4642112564820593,0.5271812265451388,0.09979965,0.7656529,2,1,0,1
DB08812,5/6/2025 12:26,DB-PAY,etl_user,DELETE,payment_history,107,48,200.01,33.63,39.74,1137,1,0,1,23,52.1,50,0,1,Deadlock,9,0.4640915427290672,0.6578034411916953,0.084039316,0.6504319,2,1,0,1
DB11822,5/27/2025 10:15,DB-CORE,app_user,DELETE,loans,175,74,887.77,56.6,53.24,132,0,1,0,26,55.75,64,1,1,Mauvais Index,9,0.4562782865215618,0.6813809786585805,0.19566731,0.49178657,2,1,1,0
DB08037,4/26/2025 20:32,DB-PAY,admin,UPDATE,accounts,123,61,228.12,43.68,45.24,840,1,0,1,16,44.11,83,0,1,Deadlock,9,0.4548410901943439,0.7037919549702386,0.118235946,0.54249537,2,1,0,1
DB11289,5/16/2025 18:42,DB-PAY,admin,DELETE,cards,3,1,298.67,52.63,55.85,1006,1,0,1,30,67.26,0,0,1,Deadlock,9,0.4506566587753613,0.6249606501065251,0.18764797,0.53936136,3,1,1,1
DB05554,3/3/2025 10:43,DB02,admin,SELECT,payment_history,189,61,517.88,58.91,46.12,93,0,1,0,18,52.71,110,1,1,Mauvais Index,9,0.44598018592335703,0.7242410470765211,0.16235165,0.45134786,2,1,1,0
DB01524,5/28/2025 16:24,DB02,admin,UPDATE,cards,715,60,423.13,46.46,55.31,177,0,1,0,32,75.21,95,1,1,Mauvais Index,9,0.4445539497822642,0.7489242430001856,0.091066666,0.49367094,1,1,0,0
DB03463,7/14/2025 16:49,DB02,etl_user,INSERT,transactions,166,70,137.61,48.68,44.67,319,0,0,1,51,100.0,44,1,1,Saturation connexions,9,0.43985755426595796,0.5915257389220652,0.29766443,0.4303825,2,1,1,0
DB00566,2/7/2025 9:45,DB-PAY,report_user,INSERT,transactions,113,16,164.89,53.45,48.08,479,0,0,1,52,95.88,31,1,1,Saturation connexions,9,0.43703523923755433,0.5787252902925238,0.078336634,0.6540438,2,1,0,1
DB02250,7/3/2025 5:17,DB02,admin,DELETE,loans,810,51,495.87,40.94,51.84,148,0,1,0,29,78.84,74,1,1,Mauvais Index,9,0.4370065412616977,0.7397867461133745,0.07177951,0.49945337,1,1,0,0
DB00659,3/15/2025 13:30,DB02,admin,SELECT,cards,139,66,491.79,72.52,66.44,183,0,1,0,28,83.78,106,1,1,Mauvais Index,9,0.43665209738966126,0.7494652965234607,0.15011054,0.41038045,2,1,1,0
DB07788,3/30/2025 16:54,DB02,admin,UPDATE,payment_history,62,1,229.06,46.42,51.82,1110,1,0,1,26,68.04,1,0,1,Deadlock,9,0.4353825863078282,0.6025346080586452,0.058316518,0.64529663,2,1,0,1
DB01896,3/10/2025 10:12,DB-CORE,etl_user,INSERT,fraud_alerts,190,81,560.07,58.61,55.2,118,0,1,0,22,48.13,128,1,1,Mauvais Index,9,0.43444705449871596,0.6947985423604361,0.18166283,0.4268798,2,1,1,0
DB00413,3/5/2025 6:16,DB02,app_user,UPDATE,audit_logs,560,43,370.98,45.32,44.8,225,0,1,0,29,67.9,49,1,1,Mauvais Index,9,0.43384375938863534,0.611901872428983,0.09635404,0.59327537,2,1,0,1
DB12245,3/27/2025 8:57,DB-PAY,etl_user,DELETE,cards,200,37,599.32,51.64,63.52,249,0,1,0,24,63.11,46,1,1,Mauvais Index,9,0.4336254722823592,0.5482150433808244,0.03793713,0.71472424,2,1,0,1
DB05865,5/26/2025 1:00,DB02,report_user,SELECT,cards,171,47,112.38,36.73,42.28,1196,1,0,1,22,55.82,65,0,1,Deadlock,9,0.4303053738833533,0.69696329449447,0.12088551,0.4730673,1,1,0,0
DB00008,4/9/2025 2:13,DB-CORE,admin,DELETE,audit_logs,87,23,520.6,72.59,60.75,159,0,1,0,29,62.94,22,1,1,Mauvais Index,9,0.42803852233790174,0.6154084048719052,0.09367779,0.5750294,2,1,0,1
DB01314,4/10/2025 7:38,DB-CORE,etl_user,SELECT,loans,74,1,174.66,32.49,39.6,1086,1,0,1,18,52.75,1,0,1,Deadlock,9,0.42708223921265276,0.6839479315938374,0.14242847,0.4548703,2,1,1,0
DB11583,6/20/2025 19:19,DB01,report_user,DELETE,accounts,148,44,394.21,63.93,80.55,132,0,1,0,26,57.8,41,1,1,Mauvais Index,9,0.42687510105485343,0.6392827079449482,0.16764595,0.47369665,2,1,1,0
DB06060,6/9/2025 19:28,DB-CORE,admin,SELECT,audit_logs,111,50,409.31,63.26,69.02,100,0,1,0,19,49.38,79,1,1,Mauvais Index,9,0.4255447571365932,0.7099587127235231,0.17694823,0.38972732,2,1,1,0
DB01914,6/14/2025 22:44,DB-CORE,admin,DELETE,cards,78,0,191.39,45.18,49.41,1032,1,0,1,22,45.57,0,0,1,Deadlock,9,0.42515248319337023,0.6128466281541959,0.090984456,0.57162637,2,1,0,1
DB06307,3/3/2025 20:33,DB01,report_user,DELETE,payment_history,111,42,400.7,60.51,77.43,147,0,1,0,28,61.41,51,1,1,Mauvais Index,9,0.42373263281680945,0.6006518883138241,0.08219536,0.58835065,2,1,0,1
DB10604,6/26/2025 11:51,DB-CORE,report_user,INSERT,loans,980,66,229.02,40.65,50.55,151,0,1,0,24,50.86,71,1,1,Mauvais Index,9,0.42363884719000594,0.678780642801116,0.1135531,0.4785828,1,1,0,0
DB02607,5/17/2025 23:19,DB-CORE,admin,INSERT,loans,1090,49,323.18,48.96,45.8,227,0,1,0,29,68.16,76,1,1,Mauvais Index,9,0.42339021244996555,0.7016460084722568,0.24687415,0.32165048,2,1,1,0
DB06745,5/16/2025 22:25,DB-PAY,report_user,DELETE,fraud_alerts,137,55,313.1,43.54,55.82,1020,1,0,1,25,58.6,99,0,1,Deadlock,9,0.4206121510732303,0.6582298342788605,0.078784324,0.5248223,2,1,0,1
DB03910,2/2/2025 0:17,DB-CORE,admin,INSERT,transactions,189,5,242.73,51.08,67.57,102,0,1,0,17,36.49,8,1,1,Mauvais Index,9,0.4194058059288026,0.6547511901357654,0.143631,0.45983523,2,1,1,0
DB09051,4/29/2025 23:09,DB02,admin,UPDATE,transactions,1,0,341.4,75.09,66.56,134,0,1,0,25,62.11,0,1,1,Mauvais Index,9,0.41926112139993693,0.6953119297258195,0.086655185,0.47581625,1,1,0,0
DB02041,6/4/2025 20:53,DB-PAY,admin,SELECT,cards,225,88,272.5,49.35,46.37,1123,1,0,1,24,66.15,56,0,1,Deadlock,9,0.41916962967399235,0.7063890958155238,0.024811853,0.52630794,2,1,0,1
DB11793,4/6/2025 10:14,DB01,etl_user,INSERT,transactions,133,63,401.56,78.95,63.27,148,0,1,0,29,84.12,110,1,1,Mauvais Index,9,0.41901384305844963,0.698355391975947,0.12193012,0.436756,1,1,0,0
DB02122,3/6/2025 11:41,DB01,report_user,DELETE,loans,100,1,540.7,52.46,54.67,168,0,1,0,23,67.32,0,1,1,Mauvais Index,9,0.41832005019750634,0.5104519660999309,0.06953082,0.67497736,2,1,0,1
DB08041,3/17/2025 11:54,DB-PAY,admin,INSERT,audit_logs,30,12,277.36,50.11,52.23,1090,1,0,1,32,86.05,20,0,1,Deadlock,9,0.41742058199967874,0.6178687245346882,0.0900809,0.5443121,2,1,0,1
DB02964,5/3/2025 12:50,DB01,app_user,DELETE,fraud_alerts,201,81,496.21,67.69,53.99,95,0,1,0,19,51.81,103,1,1,Mauvais Index,9,0.4169165983230547,0.7556636018844474,0.107933044,0.38715315,1,1,0,0
DB06660,6/12/2025 22:18,DB01,report_user,SELECT,audit_logs,790,63,403.86,42.05,40.28,104,0,1,0,20,54.52,101,1,1,Mauvais Index,9,0.4157993926878702,0.7382169468033108,0.15029678,0.35888445,2,1,1,0
DB09351,4/22/2025 14:24,DB01,app_user,UPDATE,payment_history,157,44,462.11,54.47,63.86,295,0,1,0,28,69.03,24,1,1,Mauvais Index,9,0.41550845373175793,0.5075625618845896,0.06419316,0.67476964,2,1,0,1
DB03158,2/3/2025 23:01,DB-CORE,app_user,DELETE,cards,26,4,461.69,74.56,65.32,269,0,1,0,33,67.48,4,1,1,Mauvais Index,9,0.41496286583975445,0.6734975738237945,0.11532671,0.4560643,1,1,0,0
DB01785,7/10/2025 6:50,DB-PAY,report_user,UPDATE,customers,122,22,641.85,68.47,60.31,238,0,1,0,35,86.81,25,1,1,Mauvais Index,9,0.4144470948825576,0.6551278110892469,0.14687315,0.44134033,2,1,1,0
DB01479,5/11/2025 3:07,DB01,report_user,SELECT,transactions,112,51,180.16,34.61,40.12,1154,1,0,1,20,42.57,80,0,1,Deadlock,9,0.41353078626031126,0.7524898184071317,0.130549,0.35755354,2,1,1,0
DB06545,6/14/2025 0:10,DB-CORE,app_user,DELETE,transactions,815,74,361.26,43.93,43.81,276,0,1,0,25,56.82,44,1,1,Mauvais Index,9,0.41341436462353237,0.71551727672668,0.11127322,0.4134526,1,1,0,0
DB03540,6/16/2025 21:55,DB02,admin,SELECT,accounts,163,12,356.35,54.79,70.51,162,0,1,0,29,65.42,8,1,1,Mauvais Index,9,0.4108621261577466,0.5702144450130042,0.120404184,0.54196775,2,1,0,1
DB01562,4/25/2025 22:21,DB-PAY,etl_user,SELECT,cards,98,5,214.72,44.77,53.5,1066,1,0,1,28,72.65,3,0,1,Deadlock,9,0.40979595617473397,0.4905972856587252,0.043374013,0.69541657,2,1,0,1
DB01898,7/7/2025 6:20,DB01,etl_user,INSERT,cards,114,49,158.29,41.58,39.88,1096,1,0,1,18,45.63,88,0,1,Deadlock,9,0.40819202293437523,0.645411750062758,0.11160719,0.46755713,1,1,0,0
DB00463,4/30/2025 3:10,DB-CORE,admin,INSERT,customers,124,25,778.27,57.23,62.04,278,0,1,0,31,70.2,29,1,1,Mauvais Index,9,0.4078233960558975,0.6048760781556382,0.09835839,0.5202357,1,1,0,0
DB08444,7/10/2025 3:16,DB-CORE,admin,DELETE,fraud_alerts,805,18,353.51,35.55,45.07,118,0,1,0,23,51.41,15,1,1,Mauvais Index,9,0.4067843852877792,0.6408316041350891,0.10787912,0.47164243,1,1,0,0
DB10068,2/7/2025 17:54,DB01,app_user,INSERT,customers,209,83,685.19,67.24,46.06,181,0,1,0,25,51.51,125,1,1,Mauvais Index,9,0.4066878245102899,0.7426808732234051,0.18151298,0.29586962,2,1,1,0
DB07079,6/17/2025 12:14,DB02,app_user,SELECT,fraud_alerts,119,49,227.56,52.34,52.34,1068,1,0,1,26,72.34,92,0,1,Deadlock,9,0.4062631626017615,0.620091177251257,0.055395,0.5433033,2,1,0,1
DB01664,4/3/2025 19:14,DB02,etl_user,DELETE,audit_logs,273,40,172.72,49.25,63.43,233,0,0,1,40,100.0,52,1,1,Saturation connexions,9,0.4045949933437907,0.5539326541150817,0.4793924,0.18045992,2,1,1,0
DB01318,5/8/2025 6:41,DB02,report_user,UPDATE,payment_history,81,30,202.81,42.02,41.69,990,1,0,1,27,67.37,45,0,1,Deadlock,9,0.4044274497606706,0.6050299468870018,0.04031604,0.56793636,2,1,0,1
DB09521,4/3/2025 16:00,DB-CORE,report_user,INSERT,fraud_alerts,135,62,606.9,69.03,57.77,169,0,1,0,30,84.3,58,1,1,Mauvais Index,9,0.40408788236577875,0.6795319054305423,0.114962906,0.41776884,1,1,0,0
DB02770,7/12/2025 6:45,DB02,report_user,UPDATE,accounts,135,57,218.62,37.8,47.24,855,1,0,1,27,64.57,41,0,1,Deadlock,9,0.4030414186963622,0.6464308688191128,0.05116126,0.5115321,1,1,0,0
